c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,obj
0,1,0,1,-0.00840132,-0.00925161,-0.384333,4248740,1,0.58547,0.38818,1.00E+20
0,1,0,1,-0.00856122,-0.00327955,-0.528333,9679350,1,2.61197,1.0265,1.00E+20
0,1,0,1,-0.00834164,-0.00811262,-0.528333,-0.4,-2490,-0.279249,-0.193615,-17034500
0,1,0,1,-0.00778721,-0.00299828,-0.306667,314375000,1,116.313,22.4243,1.00E+20
0,1,0,0,-0.00323144,-0.00959352,-0.217,4303810,-12.5,0.60602,0.0707968,1.00E+20
0,1,0,1,-0.00945722,-0.0080604,-0.568,-0.575,-3724.5,-0.41971,-0.266999,-22931200
0,1,0,1,-0.00603406,-0.00286533,-0.566667,-0.675,-4987,-0.504138,-0.33671,-27646100
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.010101,-0.00954662,0.0536667,1.92714E+11,1,71912.7,13030.4,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00987554,-0.010101,-0.493,0.5,-934.5,0.09996,-0.0246766,-3990180
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00882911,-0.00721775,-0.586333,-0.75,-6150.5,-0.540399,-0.395574,-32502600
0,0,0,1,0.0260728,-0.0055422,-0.409,3428370,1,0.27934,0.300837,1.00E+20
0,0,0,1,-0.00726793,-0.00760693,-0.540667,-0.425,-2616,-0.495618,-0.128135,-12740100
0,1,0,1,-0.000951939,-0.010101,-0.531667,7221840,1,1.69492,1.03738,1.00E+20
0,1,0,1,-0.00982058,-0.010101,-0.200333,515315000,1,191.296,36.3198,1.00E+20
0,1,0,1,-0.00942596,-0.00763975,-0.495333,98813300,1,35.8734,7.34511,1.00E+20
0,1,0,1,-0.00318882,-0.00818431,-0.451333,6658920,1,1.48486,0.835273,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00843221,-0.0091119,-0.41,134151000,1,49.0601,10.0417,1.00E+20
0,1,0,0,-0.00653961,-0.004122,-0.507333,4006350,1,0.49502,0.329507,1.00E+20
0,1,0,1,-0.00826363,-0.00369106,-0.463333,5867150,1,1.1894,0.69123,1.00E+20
0,1,0,0,-0.00796955,-0.00198123,-0.576333,-0.3,-2088,0.12164,-0.251947,-20710800
0,0,0,1,0.00819713,-0.00531607,-0.517667,3945410,1,0.47228,0.406052,1.00E+20
0,1,0,1,-0.00158708,-0.00915122,-0.529333,5538790,1,1.06687,0.533302,1.00E+20
0,1,0,1,-0.0061943,-0.010101,-0.545333,1.8,-448.5,0.22641,0.0824375,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00914538,-0.00810297,-0.408,-0.35,-2193.5,-0.280424,-0.177117,-14263300
0,1,0,0,-0.00882186,-0.00364669,-0.577333,-0.5,-3087,-0.321987,-0.24604,-21230200
0,1,0,1,-0.000862281,-0.00864703,-0.408333,6147590,1,1.29405,0.752888,1.00E+20
0,1,0,1,-0.00730553,-0.00843418,-0.441333,16056700,1,4.99174,1.85038,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00868663,-0.00945184,-0.426333,14997100,1,4.59637,1.72694,1.00E+20
0,1,0,0,-0.00883522,0.00149483,-0.594,-0.65,-4486,-0.490314,-0.29512,-25133300
0,1,0,0,-0.0069841,-0.0044654,-0.507667,-0.125,-1538.5,0.12516,-0.154751,-12822400
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00884022,0.00238462,-0.600333,-0.575,-3618,-0.337796,-0.298939,-25259600
0,1,0,1,0.0135012,-0.00712136,0.108333,41558900,1,14.5082,3.51782,1.00E+20
0,1,0,0,-0.00840834,-0.00648724,-0.588667,5589470,1,1.08578,0.417538,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.0091014,-0.00857977,-0.346,87832800,1,31.7759,7.04001,1.00E+20
0,1,0,1,-0.00497925,-0.00685459,-0.504333,7712780,1,1.87812,1.00122,1.00E+20
0,1,0,1,-0.00803325,-0.010101,-0.3,50632600,1,17.8942,4.63767,1.00E+20
0,1,0,1,-0.00914334,-0.00954944,-0.405,1.975,-410,0.20105,0.0620745,1.00E+20
0,1,0,0,-0.00924932,-0.00926553,-0.58,-0.675,-5025,-0.490266,-0.343728,-28669800
0,1,0,0,-0.00461003,-0.00991461,-0.402667,4346900,1,0.6221,0.145216,1.00E+20
0,1,0,0,-0.00887635,-0.00914417,-0.373,1.175,-593,0.16792,0.0170349,1.00E+20
0,1,0,1,-0.00967713,-0.010101,-0.588,-0.35,-2237.5,-0.197137,-0.174979,-16366100
0,1,0,1,-0.0092789,-0.00957539,-0.227667,243715000,1,89.9454,17.6861,1.00E+20
0,1,0,1,-0.00885979,-0.00805863,-0.354667,-0.25,-1913.5,-0.099539,-0.327093,-14607600
0,1,0,1,-0.00946679,-0.0097866,-0.591667,-0.05,-1422,-0.102999,-0.0704115,-8880270
0,0,0,1,-0.00816636,-0.00886238,-0.563333,-0.625,-4092.5,-0.473077,-0.271253,-23314000
0,1,0,0,-0.00860425,-0.00415049,-0.572333,-0.375,-2376.5,-0.005978,-0.267917,-22040800
0,1,0,1,-0.00460137,-0.00481516,-0.461333,3610330,1,0.34724,0.218323,1.00E+20
0,1,0,1,-0.00837308,-0.00397005,-0.361667,283769000,1,104.892,20.2304,1.00E+20
0,1,0,1,-0.00919772,-0.010101,-0.489667,8519530,1,2.17917,1.02795,1.00E+20
0,1,0,1,-0.00789982,-0.003801,-0.373667,88496900,1,32.0237,6.92671,1.00E+20
0,1,0,1,-0.010101,-0.00999481,-0.330333,40389900,1,14.072,3.96374,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00925609,0.0235326,-0.592667,-0.725,-6062,-0.553877,-0.380894,-31041700
0,1,0,1,-0.00443689,-0.00574883,-0.418667,3421910,1,0.27693,0.149673,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00804981,-0.010101,-0.474333,3264450,-200,0.21817,0.118711,1.00E+20
0,1,0,0,-0.00988341,-0.010101,-0.547,4623430,1,0.72529,0.387048,1.00E+20
0,1,0,0,-0.00882831,-0.00745907,-0.585333,-0.525,-3166,-0.365735,-0.228965,-20507800
0,1,0,1,-0.00346013,-0.00765261,-0.460667,-0.35,-2203,-0.35693,-0.243182,-12824000
0,1,0,0,-0.00882884,-0.00153276,-0.586,-0.7,-5183.5,-0.487657,-0.361518,-29861800
0,0,0,1,-0.00720354,-0.00975028,-0.506333,-0.5,-3096.5,-0.384499,-0.231644,-19347500
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00869647,-0.00739965,-0.436333,0.3,-1103,0.11082,-0.071407,-6437310
0,1,0,0,-0.00797448,-0.00970357,-0.422,1.075,-632.5,0.15946,0.0177355,1.00E+20
0,1,0,0,-0.00921921,-0.00677284,-0.526,-0.6,-3941,-0.438803,-0.288105,-23739100
0,1,0,1,-0.010101,-0.0099115,0.174667,1034040000,1,384.866,71.2165,1.00E+20
0,0,0,1,-0.00501661,-0.00113562,-0.581333,0.175,-1196.5,0.12463,-0.166283,-7871540
0,1,0,0,-0.0094243,-0.00883878,-0.491667,0.8,-758,0.74659,-0.0259117,-2364530
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00748812,-0.00811262,-0.542333,4342000,1,0.62027,0.427035,1.00E+20
0,1,0,1,-0.00958513,-0.00962024,-0.304667,35687100,1,12.3171,3.69293,1.00E+20
0,1,0,0,-0.00764871,-0.00945927,-0.369667,4059920,1,0.51501,0.343657,1.00E+20
0,1,0,1,-0.00838716,-0.00797597,-0.569,-0.2,-1745,0.15146,-0.187621,-16181800
0,1,0,1,-0.00684487,-0.0026253,-0.443,0.15,-1203,0.12635,-0.102599,-7973970
0,1,0,1,-0.00569778,-0.0069406,0.238667,2030380000,1,756.66,139.242,1.00E+20
0,1,0,1,-0.00814128,-0.00777925,-0.200333,118052000,1,43.0527,9.32171,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00820272,-0.00213109,-0.593333,-0.65,-4540.5,-0.46017,-0.319908,-26997500
0,0,0,1,0.00156542,-0.00716182,-0.569,0.375,-1017,-0.456357,-0.270127,-2548380
0,0,0,1,0.00512541,-0.00740148,-0.350333,3640930,1,0.35866,0.211345,1.00E+20
0,0,0,1,0.0114102,-0.00644828,-0.424667,2063230,1,-0.230081,0.217794,1.00E+20
0,1,0,1,-0.00741576,-0.00725655,-0.500667,0.075,-1253.5,-0.009432,-0.0740766,-7658700
0,1,0,1,-0.00957022,-0.00974244,-0.268,7379330000,1,2752.69,500.196,1.00E+20
0,1,0,1,-0.00816801,-0.010101,-0.564667,5980340,1,1.23164,0.698202,1.00E+20
0,1,0,0,-0.00724886,-0.00381873,-0.530333,-0.425,-2619.5,-0.300606,-0.210599,-17694100
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00897818,-0.00844075,-0.497667,-0.1,-1499,-0.082288,-0.110013,-9990740
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,0.0137808,-0.00974212,-0.349,2180850,1,-0.18619,-0.0486008,1.00E+20
0,1,0,1,-0.00756051,-0.00652576,0.339,4273180000,1,1593.59,290.227,1.00E+20
0,1,0,0,-0.00488759,-0.00812623,-0.542,3136860,-212,0.17056,0.0360113,1.00E+20
0,1,0,1,-0.00268937,-0.00414171,-0.578333,-0.1,-1491.5,-0.258629,-0.15909,-8001120
0,1,0,1,-0.00922779,-0.010101,-0.541,7887450,1,1.9433,1.03217,1.00E+20
0,1,0,1,-0.00898323,-0.00846713,0.0973333,5840300000,1,2178.38,396.49,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00637462,-0.00890137,-0.350333,3512890,1,0.31088,0.216713,1.00E+20
0,1,0,1,-0.00882186,-0.00922036,-0.577333,-0.55,-3361.5,-0.413504,-0.231893,-20435000
0,1,0,1,-0.00944382,-0.00654432,-0.536,11318300,1,3.22357,1.15117,1.00E+20
0,1,0,1,-0.00479864,-0.00445435,-0.137,361936000,1,134.061,25.8622,1.00E+20
0,0,0,1,-0.000741723,-0.00562493,-0.425667,4321150,1,0.61249,0.943753,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00931166,-0.00963844,-0.278667,3231540000,1,1204.89,219.683,1.00E+20
0,1,0,1,-0.00731708,-0.00623681,0.276333,235131000,1,86.7421,16.9506,1.00E+20
0,0,0,1,-0.0011323,-0.00635643,-0.488333,5890570,1,1.19814,0.260586,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.000282793,-0.00678785,-0.508333,1752630,1,-0.345985,-0.125824,1.00E+20
0,1,0,1,-0.00868762,-0.010101,-0.427333,27219000,1,9.1571,2.68467,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,0.0109382,-0.00637599,-0.52,5183020,1,0.93411,0.736302,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00925219,-0.00824421,-0.585333,-0.6,-3844,-0.3875,-0.295332,-25146200
0,1,0,1,-0.00560945,-0.00907463,-0.343333,3600250,1,0.34348,0.300331,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00940805,-0.00913717,-0.456667,21193800,1,6.90873,2.10218,1.00E+20
0,1,0,0,-0.0083857,-0.00521117,-0.567667,5570470,1,1.07869,0.451058,1.00E+20
0,1,0,1,-0.00743456,-0.00366546,-0.385333,18328200,1,5.8394,1.86355,1.00E+20
0,1,0,1,-0.00855313,-0.00488396,-0.520333,-0.3,-2022.5,-0.213177,-0.160746,-13866700
0,1,0,1,-0.00860298,-0.00874426,-0.571,-0.5,-3034,-0.331907,-0.232367,-20467000
0,1,0,1,-0.00699982,-0.00796549,-0.515333,6405950,1,1.39046,0.809918,1.00E+20
0,1,0,1,-0.00793341,-0.00903269,0.38,1555340000,1,579.395,106.676,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00714317,-0.0095949,-0.589,3650820,-15,0.36235,0.20019,1.00E+20
0,1,0,1,-0.00943734,-0.00927136,-0.521,8446510,1,2.15192,1.25411,1.00E+20
0,1,0,1,-0.00818552,-0.00775739,-0.579,3612960,1,0.34822,0.234297,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00954753,-0.00936306,-0.216,2021110000,1,753.203,138.015,1.00E+20
0,1,0,1,-0.00622915,-0.00798451,-0.472667,0.625,-854.5,0.37353,-0.0335087,-3565410
0,1,0,0,-0.00748643,-0.00687679,-0.541333,1.6,-502,0.24613,0.0699237,1.00E+20
0,0,0,0,0.00185547,-0.00939067,-0.502667,2985880,1,0.11422,0.0140524,1.00E+20
0,1,0,0,-0.00945818,-0.00798783,-0.570333,-0.65,-4319,-0.442631,-0.313445,-26288100
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00936227,-0.010101,-0.366333,38144500,1,13.2341,3.50939,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.005492,-0.00598095,-0.381667,5163600,1,0.92686,0.594872,1.00E+20
0,1,0,1,-0.00966971,-0.00953608,-0.560667,0.3,-1088.5,0.11082,-0.0437495,-6228110
0,1,0,1,-0.00785983,-0.00858832,-0.499,7354710,1,1.7445,0.954015,1.00E+20
0,1,0,0,-0.00903707,-0.00499949,-0.580667,-0.6,-3928.5,-0.424594,-0.284861,-24247400
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.0133573,-0.00889333,-0.416,2298380,1,-0.142332,-0.0109579,1.00E+20
0,1,0,1,-0.00765847,-0.00939955,-0.512667,1.075,-636,0.51238,0.0266955,1.00E+20
0,1,0,1,-0.00304306,-0.00988996,-0.231667,1.25,-565,0.31896,-0.0861255,1.00E+20
0,1,0,1,-0.00656378,-0.00652226,-0.517667,6140650,1,1.29146,0.898846,1.00E+20
0,0,0,1,0.00115119,-0.0036017,-0.538667,0.25,-1147.5,-0.463998,-0.284413,-3413140
0,1,0,0,-0.00716336,-0.00807907,-0.485667,3623570,1,0.35218,0.228624,1.00E+20
0,1,0,1,-0.00734984,-0.00538091,-0.586667,0.05,-1271.5,-0.041976,-0.055693,-7624500
0,1,0,1,-0.0098827,-0.00913209,-0.542,-0.2,-1735,-0.401441,-0.0660964,-8332950
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00938174,-0.00992324,-0.403333,0.45,-971,0.1009,-0.0499593,-4512920
0,1,0,0,-0.00881861,-0.00854581,-0.573333,5381920,1,1.00833,0.400445,1.00E+20
0,0,0,1,0.00382842,-0.00534983,-0.525667,4797990,1,0.79043,0.0694214,1.00E+20
0,1,0,0,-0.00945073,-0.0024238,-0.552333,0.1,-1237.5,0.42233,-0.123936,-10699500
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00754656,-0.00567873,0.0796667,2028210000,1,755.853,138.811,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00746711,-0.0092761,-0.53,0.275,-1119.5,-0.008898,-0.0443449,-5950320
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00925325,0.0034704,-0.587333,-0.45,-2679.5,-0.238406,-0.229526,-19858300
0,0,0,1,-0.00606231,-0.00384375,-0.577667,-0.7,-5361,-0.551129,-0.326072,-27186100
0,1,0,1,-0.00974943,-0.0072008,0.0426667,4353760000,1,1623.66,296.006,1.00E+20
0,0,0,0,-0.00426814,-0.00581865,-0.32,16528500,1,5.1678,0.921743,1.00E+20
0,0,0,1,0.00235588,-0.00269302,-0.521667,2492280,1,-0.069975,-0.0486667,1.00E+20
0,1,0,1,0.000427876,-0.00506728,-0.487333,6677570,1,1.49182,0.697102,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.0094594,-0.00862101,-0.573333,-0.25,-1913,0.13373,-0.216656,-18384400
0,1,0,1,-0.00920929,-0.0079514,-0.509,30791200,1,10.4901,2.67704,1.00E+20
0,1,0,1,-0.00234261,-0.00782087,-0.550333,3464790,1,0.29293,0.185948,1.00E+20
0,1,0,0,-0.010101,-0.00788685,-0.594333,-0.475,-2883.5,-0.258865,-0.241206,-21268400
0,1,0,0,-0.00723891,-0.00331612,-0.525,-0.6,-3984.5,-0.45161,-0.290198,-23503800
0,1,0,1,-0.00902963,-0.00942536,-0.569667,1.075,-634,0.38209,0.0422354,1.00E+20
0,0,0,1,-0.00510481,-0.00427452,-0.542333,-0.6,-3969.5,-0.526487,-0.33139,-20203200
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00931718,-0.00890299,-0.287667,117363000,1,42.7956,9.12439,1.00E+20
0,1,0,0,-0.0082916,-0.00899617,-0.486,-0.225,-1797,-0.141606,-0.14201,-12638800
0,1,0,1,-0.00818834,-0.00391491,-0.581333,-0.625,-4248,-0.446192,-0.303975,-25611200
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00975065,-0.00987534,0.0393333,15864800000,1,5919.15,1074.79,1.00E+20
0,1,0,1,-5.03E-05,-0.010101,0.336667,27859500000,1,10395.1,1887.81,1.00E+20
0,1,0,1,-0.00988545,-0.00700689,-0.561667,355867000,1,131.796,24.5037,1.00E+20
0,1,0,1,-0.002331,-0.00687107,-0.29,4091940,-173,0.52696,0.0281175,1.00E+20
0,1,0,1,-0.00967624,-0.00856279,-0.584667,39464900,1,13.7268,2.83834,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00721881,-0.00932906,-0.514333,-0.575,-3549,-0.41946,-0.262737,-21627800
0,0,0,1,-0.00561926,-0.00818613,-0.570667,-0.6,-4011.5,-0.487551,-0.260248,-22139700
0,0,0,1,0.0130433,-0.00795306,-0.236667,48916000,1,17.2536,3.00284,1.00E+20
0,1,0,1,-0.00898216,-0.00651909,-0.503,28377500,1,9.5894,2.64363,1.00E+20
0,1,0,1,-0.00084709,-0.010101,-0.406,15327400,1,4.71962,2.02956,1.00E+20
0,1,0,1,-0.00793898,-0.00957845,-0.554,3527710,1,0.31641,0.225853,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00120331,-0.00968246,-0.575333,5529870,1,1.06354,0.673594,1.00E+20
0,1,0,1,-0.00763953,-0.00878148,-0.501,4024570,1,0.50182,0.340921,1.00E+20
0,1,0,1,-0.00605791,-0.00612945,-0.493,0.325,-1061.5,0.25054,-0.0739021,-6575440
0,0,0,1,-0.000283121,-0.00699061,-0.460333,3814180,1,0.42331,0.317209,1.00E+20
0,1,0,0,-0.00777748,0.00306381,-0.590333,-0.475,-2827.5,-0.095993,-0.310236,-25292100
0,1,0,1,-0.00568623,-0.009562,-0.518667,3632710,1,0.35559,0.298758,1.00E+20
0,1,0,1,-0.00849768,-0.00763032,0.371,1.4627E+12,1,545825,98891.6,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,0.00345277,-0.010101,-0.446,21712700,1,7.10237,2.31453,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00642162,-0.00853819,-0.55,3957930,1,0.47695,0.380643,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00901301,-0.00960195,-0.545667,4065470,1,0.51708,0.281413,1.00E+20
0,1,0,1,-0.00308155,-0.010101,0.523667,97417100000,1,36351.4,6589.21,1.00E+20
0,0,0,1,-0.00205061,-0.00663345,-0.493667,5041290,-137,0.88122,0.0861951,1.00E+20
0,1,0,1,-0.00902253,-0.00765672,-0.559333,-0.675,-5038,-0.514899,-0.329894,-27364500
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,-0.00407415,-0.00662808,-0.388333,0.7,-805,-0.056161,-0.0997966,-1850370
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00367994,-0.00904109,-0.511,7924350,1,1.95707,1.07288,1.00E+20
0,1,0,1,-0.00834431,-0.0092851,-0.530667,3347230,-138,0.24906,0.151277,1.00E+20
0,1,0,0,-0.00819636,-0.000751046,-0.588,-0.575,-3564,-0.368902,-0.276251,-23635300
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00565905,-0.00506728,-0.509333,6664310,1,1.48687,0.86224,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00493865,-0.00790718,-0.362667,4522510,1,0.68763,0.318176,1.00E+20
0,1,0,1,-0.00882938,-0.00741457,-0.586667,3485050,-147,0.30049,0.164225,1.00E+20
0,1,0,1,-0.00642234,-0.0082364,-0.0943333,75902300,1,27.3239,6.18633,1.00E+20
0,0,0,1,-0.00649351,-0.001776,-0.581,-0.725,-5741.5,-0.541789,-0.364699,-29995500
0,1,0,1,-0.010101,-0.00991648,0.413333,4044910000,1,1508.41,274.405,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00484839,-0.00783169,-0.466667,1.7,-476,0.41211,-0.0278699,1.00E+20
0,1,0,1,-0.00903886,-0.00367121,-0.583333,29236300,1,9.9099,2.16332,1.00E+20
0,0,0,1,-0.00644978,-0.0086932,-0.562,-0.475,-2924,-0.384954,-0.202468,-17971000
0,1,0,0,-0.00944081,-0.0088224,-0.529,-0.475,-2881,-0.323796,-0.228465,-19382400
0,1,0,1,-0.010101,-0.00938632,0.147,1.17092E+11,1,43693.2,7918.03,1.00E+20
0,1,0,0,-0.00557141,-0.00572702,-0.48,4966630,1,0.85336,0.592259,1.00E+20
0,1,0,0,-0.00944253,-0.00970034,-0.533,0.45,-965,0.12044,-0.0239839,-4500130
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00307666,-0.00987463,-0.428,5878350,1,1.19358,0.706624,1.00E+20
0,0,0,1,-0.00561831,-0.010101,-0.570333,-0.525,-3239,-0.394346,-0.229012,-20149700
0,1,0,1,-0.00879513,-0.00483758,-0.545,0.075,-1264.5,-0.012034,-0.0668072,-7777760
0,1,0,1,0.00394416,-0.0083819,-0.442,5684630,1,1.12129,0.538418,1.00E+20
